사용년월,노선ID,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,6시승차총승객수,6시하차총승객수,7시승차총승객수,7시하차총승객수,8시승차총승객수,8시하차총승객수,9시승차총승객수,9시하차총승객수,10시승차총승객수,10시하차총승객수,11시승차총승객수,11시하차총승객수,12시승차총승객수,12시하차총승객수,13시승차총승객수,13시하차총승객수,14시승차총승객수,14시하차총승객수,15시승차총승객수,15시하차총승객수,16시승차총승객수,16시하차총승객수,17시승차총승객수,17시하차총승객수,18시승차총승객수,18시하차총승객수,19시승차총승객수,19시하차총승객수,20시승차총승객수,20시하차총승객수,21시승차총승객수,21시하차총승객수,22시승차총승객수,22시하차총승객수,23시승차총승객수,23시하차총승객수,등록일자,교통수단타입코드,교통수단타입명,"?""사용년월"""
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,기숙사신관,0,0,0,0,0,0,0,0,0,0,0,0,98,3,390,15,487,112,564,31,474,29,621,22,681,30,641,25,572,20,587,40,556,42,727,62,766,52,531,28,334,37,327,27,222,46,140,42,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,88,3,425,12,350,8,268,7,123,7,104,7,102,18,88,21,44,21,24,27,23,52,25,5,43,3,7,0,7,0,8,0,6,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,19,7,11,1,14,0,29,4,39,5,144,10,151,1,148,9,153,8,223,10,441,8,1436,22,1490,22,565,6,406,4,342,4,310,7,220,1,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,367,18,878,8,602,3,400,4,183,8,129,13,162,3,126,15,75,8,54,4,36,9,36,8,33,3,29,1,13,0,17,0,9,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,6,3,18,0,22,3,50,3,91,3,70,1,105,3,127,5,388,32,371,4,285,3,101,1,63,0,62,3,63,0,43,0,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,1,0,15,98,21,287,73,1410,53,2534,105,2840,215,1232,209,829,336,918,728,619,758,471,636,477,1371,284,1812,227,678,139,461,116,511,68,413,65,372,28,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,2,0,9,41,2,74,0,675,14,905,15,597,14,327,6,268,13,282,13,248,14,164,16,99,4,64,4,55,4,40,0,33,0,13,2,13,0,6,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,7,1,158,7,511,21,573,5,376,20,262,18,223,13,240,34,256,15,173,25,146,41,127,45,133,98,136,216,81,65,75,75,36,53,17,71,11,66,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,35,41,0,0,0,0,0,0,0,0,29,11,624,698,1726,1743,4707,3148,5586,2942,3052,2251,1344,2795,1825,3369,2412,3545,1559,3592,1818,4638,1724,5444,1548,7848,1454,9850,1094,4849,507,3214,1060,2936,943,2512,473,1629,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,75,12,18,0,180,93,160,36,238,94,336,22,765,190,940,413,951,366,1370,339,1700,330,2943,287,2988,123,1437,42,1191,26,1328,32,1333,30,700,22,20180303,,,
201802.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,11,2,38,11,36,7,39,4,41,6,43,6,32,11,70,2,53,10,64,11,135,11,175,6,81,2,65,1,45,0,48,3,42,20180303,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,93,2,209,19,429,11,319,15,288,19,332,33,274,52,300,26,392,37,479,36,583,57,507,86,533,63,311,57,244,42,184,40,181,52,106,33,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,0,0,0,0,0,0,0,0,0,0,0,91,7,282,4,347,17,324,33,246,22,417,24,401,54,438,32,436,39,479,51,840,45,743,55,497,85,251,47,184,43,153,40,100,37,51,16,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,기숙사구관,0,0,0,0,0,0,0,0,0,0,0,0,116,35,433,20,681,56,745,29,834,18,1036,20,1280,59,1212,31,932,37,1036,109,1294,99,1870,122,1881,138,1192,142,999,151,852,173,778,174,454,168,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,2,14,0,0,0,0,0,0,0,0,64,2,3,0,42,40,0,0,0,0,0,0,198,35,219,69,137,66,126,100,112,109,98,206,72,187,65,262,35,315,25,271,24,201,12,214,2,123,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,207,0,368,7,528,78,446,45,385,20,670,22,575,36,666,31,712,47,645,55,885,67,885,58,814,113,383,58,269,35,233,54,91,21,45,19,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,23,10,137,39,219,54,96,63,56,54,68,79,79,110,41,97,39,136,28,139,45,145,32,324,22,510,24,257,25,228,18,152,9,180,3,146,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,0,0,0,0,0,0,0,0,0,0,0,4,115,11,167,34,273,14,247,17,278,2,471,6,708,9,694,7,721,21,1028,13,1352,17,2505,27,3386,11,2124,13,1313,6,1152,5,1020,12,655,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,584,10,0,0,0,0,0,0,0,0,574,239,3514,533,5819,157,12889,162,16456,120,13863,73,8019,92,9369,84,7731,163,5839,178,4855,211,4827,157,5014,465,5028,677,4819,281,4796,206,5225,122,6007,131,4820,38,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,338,11,1337,22,1701,35,1280,37,584,9,424,16,447,18,285,51,300,20,153,30,98,13,66,2,49,6,42,3,48,0,32,0,6,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,49,5,108,8,305,11,143,25,153,22,336,22,624,39,715,40,701,40,964,81,1363,54,2133,90,1995,143,1085,122,832,117,906,171,683,179,378,133,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,2,4,28,0,46,7,115,6,199,8,151,7,240,15,260,18,417,4,679,23,855,9,463,3,334,4,187,2,116,0,90,1,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,3,12,0,0,0,0,0,0,0,0,0,0,7,45,53,77,269,304,242,117,152,72,105,101,119,90,79,113,51,143,35,125,51,154,39,119,55,196,27,154,12,79,13,70,11,82,15,44,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,0,2,0,0,0,0,0,0,0,0,0,0,19,73,49,121,188,297,153,194,112,70,80,124,115,109,81,117,103,195,74,117,65,124,105,94,25,134,16,91,21,49,27,23,10,33,4,17,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,2,6,0,0,0,0,0,0,0,0,0,0,1,96,2,167,8,362,23,418,30,169,8,126,7,181,11,135,2,139,3,136,5,122,2,124,4,135,2,127,5,77,0,95,1,77,1,37,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,0,21,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,109,147,66,206,72,149,53,153,55,147,38,182,19,188,27,177,28,175,15,203,8,127,0,129,3,80,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,0,66,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,1,145,292,124,457,161,372,93,323,113,274,120,340,72,387,82,379,26,402,14,420,14,374,17,373,4,248,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,1,112,0,0,0,0,0,0,0,0,0,0,0,56,0,75,4,45,0,96,2,64,78,342,82,711,138,380,124,457,165,319,89,320,55,351,108,381,36,484,25,519,13,572,6,692,4,465,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,기숙사신관,2,889,0,0,0,0,0,0,0,0,0,0,7,473,20,468,91,484,200,460,222,483,60,473,142,659,127,654,66,565,115,714,85,728,75,815,89,962,29,1221,9,1522,16,1938,10,2638,8,2744,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,기숙사구관,4,517,0,0,0,0,0,0,0,0,0,0,3,326,26,383,54,921,83,1222,120,810,77,686,96,867,113,953,60,723,57,756,41,661,45,811,63,841,25,965,12,1112,16,1447,17,1836,5,2053,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,4,0,0,0,0,0,0,0,0,0,0,10,207,53,601,191,2582,306,5083,209,3581,149,1710,169,2183,135,2202,81,1068,90,920,58,749,61,713,68,731,19,356,8,222,17,166,9,112,6,66,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,27,0,54,0,103,0,169,2,107,2,38,4,57,1,22,0,10,0,10,1,9,4,2,1,2,0,0,0,1,0,0,0,0,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,48,1,91,3,302,6,977,8,476,7,220,0,134,8,71,20,44,6,29,11,11,24,22,0,12,1,6,0,1,0,0,0,1,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,1,217,0,1134,14,3998,49,6387,86,5246,32,2239,142,2651,125,2102,31,1342,135,1164,101,674,49,599,217,483,17,282,7,166,2,119,11,68,79,28,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,30,53,159,103,104,59,30,165,42,150,68,179,65,181,69,156,105,196,94,175,175,72,152,69,126,57,117,50,112,42,138,11,112,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,0,0,0,0,0,0,0,0,0,0,0,5,30,55,50,141,128,94,128,83,99,19,294,30,406,16,395,29,295,29,472,33,509,37,1326,34,2872,21,1516,21,956,20,723,22,614,22,475,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,237,17,0,0,0,0,0,0,0,0,12,2,264,39,423,39,1516,181,2000,55,1080,61,652,54,858,55,728,79,504,63,379,56,353,74,357,155,414,147,482,177,617,114,641,94,708,77,866,83,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,21,21,0,0,0,0,0,0,0,0,0,0,24,45,196,49,455,109,512,86,291,69,266,80,410,57,380,98,270,83,203,118,203,116,166,159,217,171,231,205,271,93,205,95,239,91,165,87,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,74,0,0,0,0,0,0,0,0,0,0,102,1173,289,1282,1398,2889,1200,1946,766,1736,22,478,20,886,12,327,6,727,12,397,6,461,6,413,3,601,3,598,5,500,3,396,2,483,0,299,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,기숙사신관,0,0,0,0,0,0,0,0,0,0,0,0,101,9,209,13,374,82,513,25,572,34,810,27,1078,66,1083,77,1025,45,1060,116,1235,98,1655,101,1719,92,1141,89,775,69,722,66,563,91,321,38,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,87,1,451,9,354,18,252,12,150,22,131,40,136,29,97,37,45,28,61,34,48,41,44,13,25,22,9,39,11,3,5,0,2,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,18,5,8,1,25,4,28,11,46,7,145,1,162,6,200,16,233,4,359,20,660,20,1393,25,1817,29,825,20,612,8,625,7,563,1,395,3,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,2,52,2,456,18,897,12,690,12,394,9,246,3,166,14,182,7,126,9,107,4,73,2,64,9,65,0,41,0,42,2,40,0,27,0,10,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,0,19,3,36,17,51,5,118,1,81,0,131,2,204,6,608,5,533,8,389,11,113,1,94,2,86,3,83,3,44,0,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,0,0,38,160,35,387,77,1588,151,3198,351,3180,552,1940,1144,1674,901,1833,1455,926,3194,1011,2687,672,3970,436,5514,420,2912,204,2107,167,1790,113,1637,76,1142,30,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,0,5,30,0,117,1,840,4,1087,16,799,4,427,8,376,13,458,8,261,18,155,1,109,9,108,6,124,1,76,5,46,0,40,0,22,1,8,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,0,0,218,3,760,18,833,16,454,19,264,12,260,18,252,33,199,36,169,27,148,90,135,70,136,129,103,221,97,119,79,136,52,160,16,99,11,115,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,72,89,0,0,0,0,0,0,0,0,51,20,139,853,1016,1944,3719,3019,2301,2887,2158,2683,762,3700,955,5195,1167,5245,758,5731,622,8421,466,9468,382,12988,796,13767,701,8135,351,5762,430,5266,408,4551,580,2983,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,109,11,102,31,1581,836,1921,1432,1790,1009,794,400,913,117,1066,57,1300,75,2510,192,3477,96,5238,91,5982,145,3416,116,2556,66,2647,59,2427,53,1075,25,20180403,,,
201803.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,14,2,25,4,26,8,31,4,50,19,42,4,44,11,48,3,75,7,93,3,138,17,172,4,116,0,153,1,146,1,99,2,95,20180403,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900183,21800,낙성대입구,147,8,0,0,0,0,0,0,0,0,0,0,588,87,455,42,1222,170,1164,162,837,50,614,44,816,65,766,68,522,62,431,59,343,83,305,104,391,122,415,154,441,84,417,66,474,60,597,51,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900182,21765,인헌초등학교,0,3,0,0,0,0,0,0,0,0,0,0,4,38,47,65,105,504,56,80,20,83,15,236,38,373,27,323,16,298,28,434,28,429,31,1068,34,2003,17,1129,11,753,18,665,14,611,21,589,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000176,21278,교수회관입구,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,0,12,0,22,3,44,4,111,3,175,15,145,11,191,5,330,16,406,6,721,6,647,8,438,5,266,2,224,1,119,1,109,2,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000177,21279,관악사삼거리,0,0,0,0,0,0,0,0,0,0,0,0,56,4,92,13,180,27,109,39,134,10,338,12,562,40,681,22,593,16,966,68,1313,58,1771,62,1724,68,962,96,842,94,943,118,837,166,529,143,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000186,21288,공동기기원,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,319,21,1169,18,1389,32,1066,18,541,16,308,19,320,15,227,64,264,20,75,14,93,1,58,3,38,2,35,2,32,1,22,1,12,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,496,4,0,0,0,0,0,0,0,0,621,221,3249,456,6326,113,13275,217,15204,207,13189,86,7983,54,9102,105,8741,264,6092,274,5489,238,5190,214,4623,251,5009,693,4530,361,4282,175,4610,79,5049,82,4164,25,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900009,21585,BK국제관,0,1,0,0,0,0,0,0,0,0,0,0,115,9,256,5,379,19,272,17,208,9,339,20,351,28,315,32,330,31,455,46,785,54,756,59,504,59,347,57,143,42,181,55,111,29,63,25,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900110,21771,낙성대입구,0,4,0,0,0,0,0,0,0,0,0,0,2,118,19,163,37,221,5,148,7,136,13,391,6,602,4,484,10,596,17,1056,13,1193,13,2098,15,2292,7,1551,7,1101,6,1016,4,1077,2,1007,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900003,21595,가족생활동,0,0,0,0,0,0,0,0,0,0,0,0,87,3,195,9,381,26,198,11,223,12,266,16,296,25,253,21,318,31,453,39,467,46,493,71,579,84,318,34,225,51,195,31,167,42,128,35,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900102,21752,낙성대현대아파트,0,0,0,0,0,0,0,0,0,0,0,0,32,7,124,34,173,107,93,42,67,30,62,62,53,117,25,96,30,107,34,148,34,143,28,293,24,533,28,210,14,165,16,174,10,202,6,231,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900027,21564,기숙사구관,0,0,0,0,0,0,0,0,0,0,0,0,163,34,514,21,476,28,402,20,407,8,816,10,933,48,877,28,777,24,708,102,1008,68,1379,73,1548,101,1115,114,892,133,705,148,761,215,491,197,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900095,21689,서울과학전시관,0,0,0,0,0,0,0,0,0,0,0,0,217,0,344,18,605,74,270,23,297,16,489,9,627,33,587,71,810,47,810,53,885,51,977,99,990,91,549,52,324,53,210,44,153,43,45,28,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,1,24,0,0,0,0,0,0,0,0,61,4,5,0,47,47,0,0,0,0,2,0,208,44,208,87,156,55,134,103,113,136,86,135,60,155,48,248,29,245,14,249,6,210,5,183,2,128,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900181,21738,낙성대공원.영어마을,0,0,0,0,0,0,0,0,0,0,0,0,8,1,34,21,24,57,53,42,37,26,122,23,186,62,141,51,221,71,319,98,325,81,229,139,195,169,120,96,90,111,73,110,48,134,9,139,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900153,21882,호암교수회관,1,26,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,0,0,0,1,2,97,149,107,203,68,181,66,191,60,157,46,191,46,175,28,166,15,136,29,155,8,124,9,122,5,90,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900140,21864,서울과학전시관,1,6,0,0,0,0,0,0,0,0,0,0,1,97,4,179,13,397,27,683,29,412,22,262,20,284,15,397,37,298,10,314,9,246,10,145,8,147,1,117,5,100,1,84,2,78,0,49,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900136,21858,낙성대공원.영어마을,9,2,0,0,0,0,0,0,0,0,0,0,17,95,53,147,202,241,148,245,105,228,55,190,82,148,111,446,50,219,92,206,58,250,113,115,58,137,22,81,24,60,32,37,12,23,8,13,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900131,21844,낙성대현대아파트,0,19,0,0,0,0,0,0,0,0,0,0,8,58,56,107,229,232,237,161,169,100,118,81,126,101,101,153,52,155,58,166,68,155,42,127,46,192,39,181,14,94,19,60,6,83,4,70,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900161,21895,기숙사신관,0,682,0,0,0,0,0,0,0,0,0,0,15,474,35,366,63,471,145,371,104,417,74,423,120,533,136,622,63,562,92,605,46,586,38,778,50,964,28,1064,12,1247,25,1579,12,2093,8,2352,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900172,21915,노천강당,0,0,0,0,0,0,0,0,0,0,0,0,2,261,4,1162,17,3866,29,5320,79,4686,35,2140,104,2435,109,1933,53,1192,95,1021,38,493,185,367,185,322,5,215,0,129,20,127,1,63,60,40,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900159,21892,서울대후문.연구공원,0,82,0,0,0,0,0,0,0,0,0,0,1,56,0,56,2,57,1,43,2,57,76,277,82,591,121,395,122,522,156,308,92,340,44,379,80,366,36,464,21,405,13,483,9,543,4,494,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900157,21887,가족생활동,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,1,9,99,229,100,414,142,332,101,355,122,294,126,382,90,377,93,279,34,407,18,371,26,299,29,356,5,229,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900165,21905,건설환경종합연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,45,1,82,2,238,3,701,1,473,2,193,1,114,3,64,2,40,1,19,5,25,8,16,0,8,0,3,0,7,1,0,0,3,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900162,21897,기숙사구관,2,490,0,0,0,0,0,0,0,0,0,0,10,273,25,323,33,882,50,1121,68,739,68,657,108,956,126,969,58,791,43,752,40,711,36,813,52,928,30,914,15,1019,17,1398,18,1834,1,1935,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900164,21904,제2파워플랜트,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,27,0,47,0,77,1,94,0,95,1,45,0,42,0,35,7,12,0,5,1,0,4,6,4,3,0,1,0,1,0,1,0,0,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900163,21899,기숙사삼거리,0,2,0,0,0,0,0,0,0,0,0,0,11,212,57,551,158,2492,176,4147,193,3510,148,1946,167,2907,152,2530,55,1399,110,1224,68,1003,63,919,68,956,34,490,28,301,23,181,11,123,2,71,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900185,21870,호암교수회관,0,72,0,0,0,0,0,0,0,0,0,0,124,1312,309,1312,1192,2715,1059,1891,725,1383,33,365,17,701,11,357,12,577,17,413,23,533,56,514,10,566,8,548,6,458,2,433,1,445,1,308,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000174,21276,제1공학관,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,14,6,14,2,18,4,56,3,72,0,73,16,106,2,197,1,602,5,453,3,332,5,107,0,84,1,106,2,71,2,67,0,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900184,21819,인헌초등학교,24,14,0,0,0,0,0,0,0,0,0,0,41,39,188,58,453,87,367,71,284,61,277,64,453,65,428,101,329,90,273,110,195,91,186,139,224,157,229,188,216,122,184,86,149,86,125,79,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000187,21289,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,1,61,2,422,8,917,16,531,11,344,6,185,3,186,8,205,8,143,11,109,8,85,2,81,10,62,0,57,1,33,1,30,1,16,0,10,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900196,21574,기숙사신관,0,0,0,0,0,0,0,0,0,0,0,0,128,7,235,10,219,58,233,14,272,8,487,18,650,33,709,23,628,29,646,84,813,73,1246,80,1283,79,896,56,638,49,602,84,597,71,400,47,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000175,21277,유전공학연구소.반도체공동연구소,0,0,0,0,0,0,0,0,0,0,0,0,18,5,16,1,22,3,29,19,67,7,148,6,151,9,138,7,198,11,316,12,539,16,1070,21,1476,23,761,13,549,6,512,6,492,1,487,4,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000172,21274,신소재연구소,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,100,10,461,6,329,9,188,14,158,16,90,17,119,7,77,44,57,39,51,23,45,42,41,12,24,5,16,6,15,3,14,0,6,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900090,21663,인헌아파트,0,0,0,0,0,0,0,0,0,0,0,0,232,5,745,16,781,12,357,15,186,13,174,21,190,35,180,39,148,42,136,81,120,74,125,104,126,211,112,98,76,113,26,142,25,64,9,114,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000188,21290,에너지자원연구소,0,0,0,0,0,0,0,0,0,0,1,0,12,50,2,128,6,754,6,951,5,703,6,401,1,400,14,451,7,304,17,167,8,131,10,90,14,119,0,78,2,64,11,40,4,25,4,16,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120000173,21275,제2공학관,0,0,0,0,0,0,0,0,0,0,10,0,52,270,48,495,96,1359,148,2948,332,2838,561,1894,1153,1729,891,1831,1261,1087,3067,1036,2578,765,3418,436,4627,450,2545,244,2230,160,2186,158,2146,109,1634,65,20180503,,,
201804.0,11110537.0,관악02,관악02(낙성대역~서울대신공학관),120900119,21785,낙성대역,106,154,0,0,0,0,0,0,0,0,90,34,260,986,363,2001,1991,2500,1845,2146,1292,1973,858,2891,1508,4618,927,4267,560,4869,400,7517,391,8480,721,11598,680,12891,442,7274,395,5604,600,5468,926,5081,737,3903,20180503,,,
